F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-URL,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-Map<String PreparedStatement>,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
8608,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BSFAssertion.java,1693,True,0,1,1541,1,8,193,1,24,0.508771929825,35,17,0.485714285714,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,4,3850,1693,8608,18,0.0714285714286,0,2,16,20,0.021710091904,41,5,1,47,0,36,1,0.119670090258,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4853,14044,5,4762,1
12838,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BeanShellAssertion.java,3315,True,3,6,1541,1,8,193,1,24,0.890977443609,77,35,0.454545454545,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,BAD_PRACTICE,0.0334448160535,NM_CONFUSING,19,3,0,0.0299319727891,0.00136054421769,0.000680272108844,-0.5,0.5,0.03125,0.568965517241,0.083760073986,0.0,0.0418060200669,0.0267558528428,0.083760073986,0.545454545455,-1.0,25,7098,2846,11856,18,0.0384615384615,0,2,16,20,0.021710091904,119,50,4,173,0,69,1,0.116829500571,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4853,14044,5,4762,1
11455,org/apache/jmeter/assertions,org/apache/jmeter/assertions/CompareAssertion.java,2697,True,0,14,1541,1,9,193,1,24,0.198113207547,149,38,0.255033557047,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00408163265306,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,-0.333333333333,9,3038,1211,7796,18,0.0434782608696,0,2,16,20,0.021710091904,140,6,0,146,0,134,2,0.131968012579,2,3171,0,1662,64,2,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4853,14044,5,4762,1
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/DurationAssertion.java,2393,True,0,2,1541,1,7,193,1,24,0.452054794521,31,34,1.09677419355,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,15,9003,3795,13761,18,0.0172413793103,0,2,16,20,0.021710091904,135,82,2,219,0,53,1,0.174527956044,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,1
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,True,83,19,1541,1,16,193,12,24,0.393617021277,200,126,0.63,0.686746987952,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,I18N,0.0869565217391,DM_DEFAULT_ENCODING,19,1,2,0.0299319727891,0.00680272108844,0.00272108843537,1.0,0.653846153846,0.113165680473,0.655172413793,1.6734601821e-05,0.326923076923,0.0334448160535,0.0317725752508,1.6734601821e-05,0.545454545455,1.0,16,7418,3189,12176,18,0.0142857142857,0,2,16,20,0.021710091904,590,268,1,859,0,322,1,0.154208697609,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,0
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,True,20,19,1541,1,16,193,3,24,0.531914893617,200,126,0.63,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,I18N,0.0869565217391,DM_DEFAULT_ENCODING,19,1,1,0.0299319727891,0.00680272108844,0.00136054421769,1.0,0.653846153846,0.113165680473,0.655172413793,1.6734601821e-05,0.326923076923,0.0334448160535,0.0317725752508,1.6734601821e-05,0.545454545455,1.0,16,7418,3189,12176,18,0.0142857142857,0,2,16,20,0.021710091904,590,268,1,859,0,322,1,0.154208697609,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,0
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,True,3,19,1541,1,6,193,1,24,0.565159574468,200,126,0.63,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,BAD_PRACTICE,0.0334448160535,NM_CONFUSING,19,3,0,0.0299319727891,0.00680272108844,0.000680272108844,0.5,0.5,0.03125,0.568965517241,0.083760073986,0.0,0.0418060200669,0.0267558528428,0.083760073986,0.545454545455,1.0,16,7418,3189,12176,18,0.0142857142857,0,2,16,20,0.021710091904,590,268,1,859,0,322,1,0.154208697609,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,0
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,True,166,19,1541,1,0,193,23,24,0.398936170213,200,126,0.63,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,STYLE,0.0802675585284,REC_CATCH_EXCEPTION,20,3,2,0.0299319727891,0.00680272108844,0.00272108843537,1.0,0.395833333333,0.0113880621693,0.502590673575,0.351831883154,-0.208333333333,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,4,3712,1640,8470,18,0.0142857142857,0,2,16,20,0.021710091904,590,268,1,859,0,322,1,0.154208697609,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4853,14044,5,4762,0
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,2393,True,0,19,1541,1,7,193,1,24,0.130319148936,200,126,0.63,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00680272108844,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,16,7418,3189,12176,18,0.0142857142857,0,2,16,20,0.021710091904,590,268,1,859,0,322,1,0.154208697609,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,1
7725,org/apache/jmeter/assertions,org/apache/jmeter/assertions/JSR223Assertion.java,1154,True,0,1,1541,1,8,193,1,24,0.55,36,17,0.472222222222,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,5,2967,1154,7725,18,0.2,0,2,16,20,0.021710091904,6,5,4,15,2,1,2,0.157092198582,4,3171,0,1662,64,0,4897,1509,0.120750799978,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4762,14044,5,4762,1
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/MD5HexAssertion.java,2393,True,0,4,1541,1,5,193,1,24,0.366071428571,60,31,0.516666666667,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,15,7736,3252,12494,18,0.0106382978723,0,2,16,20,0.021710091904,12,133,2,147,0,-121,1,0.0477164492487,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4853,14044,5,4762,1
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/ResponseAssertion.java,2393,True,0,40,1541,1,6,193,1,24,0.0882352941176,375,83,0.221333333333,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,54,9003,3795,13761,18,0.00943396226415,0,2,16,20,0.021710091904,529,450,18,997,0,79,1,0.112887887818,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,1,0,1,1,0,0,0,0,1,0,1,1,4853,14044,5,4762,1
7336,org/apache/jmeter/assertions,org/apache/jmeter/assertions/SMIMEAssertionTestElement.java,920,True,0,25,1541,1,4,193,1,24,0.305194805195,104,19,0.182692307692,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,4,2578,920,7336,18,0.00847457627119,0,2,16,20,0.021710091904,57,22,0,79,0,35,1,0.119085021359,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4853,14044,5,4762,1
13509,org/apache/jmeter/assertions,org/apache/jmeter/assertions/SizeAssertion.java,3560,True,0,19,1541,1,6,193,1,24,0.145228215768,147,52,0.353741496599,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.197324414716,RI_REDUNDANT_INTERFACES,20,3,0,0.0299319727891,0.00136054421769,0.0,0.0,0.881355932203,0.00497941204635,0.502590673575,0.351831883154,0.762711864407,0.204013377926,0.23745819398,0.351831883154,0.545454545455,1.0,34,8872,3646,13630,18,0.00769230769231,0,2,16,20,0.021710091904,277,259,4,540,0,18,1,0.120448450201,1,3171,0,1662,64,1,4897,1509,0.120750799978,96,1,0,0,0,1,0,0,0,0,0,1,0,1,1,4853,14044,5,4762,1
