F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-PreparedStatement,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Subject,F16-ParamMask,F16-HttpResponse,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-HttpRequestBase,F3-Set<String>,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TestElementProperty,F3-PrintStream,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Arguments,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-RemoteThreadsListener,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-JTextArea,F12-Class<?>,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Iterator<JButton>,F2-JTextComponent,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Executors,F2-ExecutorService,F2-String,F2-HashTree,F2-MailerModel,F2-SystemSampler,F2-Long,F2-SaveService,F2-System,F2-Authorization,F2-File,F2-Throwable,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getInstance,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-execute,F1-getSelectedFile,F1-printStackTrace,F1-valueOf,F1-setSelected,F1-setDelay,F1-getKey,F1-exit,F1-setArguments,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.InputStreamReader,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-label,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-yAxisLabel,F9-NA,F9-lineColor,F9-keyStore,F9-md5HexInput,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Container,F4-boolean,F4-Future,F4-File[],F4-long,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-List,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F4-CallableStatement,F8-SSLManager,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-logger,F11-PARENT,F11-USE_GROUP_NAME,F11-pct2Label,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-sumOfSquares,F11-CLEAR,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,F74,F73,F84,F146,category
8608,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BSFAssertion.java,2757,True,0,1,1176,1,8,194,1,24,0.508771929825,35,17,0.485714285714,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,4,5953,2757,8608,53,0.0,1,48,5,102,0.0253474800973,41,5,1,47,0,36,0,0.119670090258,0,3195,0,1494,58,0,4747,1701,0.123023348072,2199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4853,14044,42,2696,open
12838,org/apache/jmeter/assertions,org/apache/jmeter/assertions/BeanShellAssertion.java,4379,True,3,6,1176,1,8,194,1,24,0.890977443609,77,35,0.454545454545,0.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,BAD_PRACTICE,0.0322580645161,NM_CONFUSING,19,3,0,0.0300859598854,0.00143266475645,0.000716332378223,-0.5,0.45,0.0309375,0.413793103448,0.104860151253,-0.1,0.0322580645161,0.0177419354839,0.104860151253,0.333333333333,-1.0,25,9201,3910,11856,53,0.0,1,48,5,102,0.0253474800973,119,50,4,173,0,69,0,0.116829500571,0,3195,0,1494,58,0,4747,1701,0.123023348072,2199,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4853,14044,42,2696,open
11455,org/apache/jmeter/assertions,org/apache/jmeter/assertions/CompareAssertion.java,3761,True,0,14,1176,1,9,194,1,24,0.198113207547,149,38,0.255033557047,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00429799426934,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,-0.333333333333,11,5141,2275,7796,53,0.0,1,48,5,102,0.0253474800973,141,7,0,148,0,134,0,0.132119714885,0,3195,0,1494,58,0,4747,1701,0.123023348072,127,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2781,14044,42,2696,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/DurationAssertion.java,3457,True,0,2,1176,1,7,194,1,24,0.452054794521,31,34,1.09677419355,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,-1.0,16,11106,4859,13761,53,0.0727272727273,1,48,5,102,0.0253474800973,81,79,1,161,2,2,2,0.124690420275,4,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2718,14044,42,2696,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3457,True,83,19,1176,1,16,194,12,24,0.384415584416,200,135,0.675,0.686746987952,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,I18N,0.0935483870968,DM_DEFAULT_ENCODING,19,1,2,0.0300859598854,0.00716332378223,0.00286532951289,1.0,0.51724137931,0.12485136742,0.522388059701,0.000140821387535,0.0344827586207,0.0306451612903,0.0258064516129,0.000140821387535,0.333333333333,1.0,18,9521,4253,12176,53,0.0294117647059,1,48,5,102,0.0253474800973,591,269,1,861,1,322,1,0.141729004318,2,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2718,14044,42,2696,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3457,True,20,19,1176,1,16,194,3,24,0.519480519481,200,135,0.675,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,I18N,0.0935483870968,DM_DEFAULT_ENCODING,19,1,1,0.0300859598854,0.00716332378223,0.00143266475645,1.0,0.51724137931,0.12485136742,0.522388059701,0.000140821387535,0.0344827586207,0.0306451612903,0.0258064516129,0.000140821387535,0.333333333333,1.0,18,9521,4253,12176,53,0.0294117647059,1,48,5,102,0.0253474800973,591,269,1,861,1,322,1,0.141729004318,2,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2718,14044,42,2696,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3457,True,3,19,1176,1,6,194,1,24,0.568831168831,200,135,0.675,0.833333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,BAD_PRACTICE,0.0322580645161,NM_CONFUSING,19,3,0,0.0300859598854,0.00716332378223,0.000716332378223,0.5,0.45,0.0309375,0.413793103448,0.104860151253,-0.1,0.0322580645161,0.0177419354839,0.104860151253,0.333333333333,1.0,18,9521,4253,12176,53,0.0294117647059,1,48,5,102,0.0253474800973,591,269,1,861,1,322,1,0.141729004318,2,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2718,14044,42,2696,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3457,True,166,19,1176,1,0,194,23,24,0.38961038961,200,135,0.675,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,STYLE,0.0903225806452,REC_CATCH_EXCEPTION,20,3,2,0.0300859598854,0.00716332378223,0.00286532951289,1.0,0.214285714286,0.00801749271137,0.360902255639,0.425067655527,-0.553571428571,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,6,5815,2704,8470,53,0.0294117647059,1,48,5,102,0.0253474800973,591,269,1,861,1,322,1,0.141729004318,2,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2718,14044,42,2696,close
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/HTMLAssertion.java,3457,True,0,19,1176,1,7,194,1,24,0.127272727273,200,135,0.675,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00716332378223,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,18,9521,4253,12176,53,0.0294117647059,1,48,5,102,0.0253474800973,591,269,1,861,1,322,1,0.141729004318,2,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2718,14044,42,2696,open
7725,org/apache/jmeter/assertions,org/apache/jmeter/assertions/JSR223Assertion.java,2218,True,0,1,1176,1,7,194,1,24,0.589285714286,32,17,0.53125,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,8,5070,2218,7725,53,0.0,1,48,5,102,0.0253474800973,53,15,0,68,0,38,0,0.27023245162,0,3195,0,1494,58,0,4747,1701,0.123023348072,193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2847,14044,42,2696,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/MD5HexAssertion.java,3457,True,0,4,1176,1,5,194,1,24,0.366071428571,60,31,0.516666666667,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,16,9839,4316,12494,53,0.0246913580247,1,48,5,102,0.0253474800973,205,9,0,214,1,196,1,0.105618031646,2,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2718,14044,42,2696,open
10273,org/apache/jmeter/assertions,org/apache/jmeter/assertions/ResponseAssertion.java,3457,True,0,40,1176,1,6,194,1,24,0.0894160583942,379,83,0.218997361478,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,58,11106,4859,13761,53,0.0,1,48,5,102,0.0253474800973,531,452,18,1001,0,79,0,0.112705023799,0,3195,0,1494,58,0,4747,1701,0.123023348072,1120,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,3774,14044,42,2696,open
7336,org/apache/jmeter/assertions,org/apache/jmeter/assertions/SMIMEAssertionTestElement.java,1984,True,0,25,1176,1,4,194,1,24,0.305194805195,104,19,0.182692307692,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,-1.0,6,4681,1984,7336,53,0.0416666666667,1,48,5,102,0.0253474800973,59,24,0,83,2,35,2,0.0997304326857,4,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2718,14044,42,2696,open
13509,org/apache/jmeter/assertions,org/apache/jmeter/assertions/SizeAssertion.java,4624,True,0,19,1176,1,5,194,1,24,0.133079847909,149,72,0.48322147651,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,STYLE,0.195161290323,RI_REDUNDANT_INTERFACES,20,3,0,0.0300859598854,0.00143266475645,0.0,0.0,0.776859504132,0.00825470547484,0.360902255639,0.425067655527,0.553719008264,0.174193548387,0.138709677419,0.425067655527,0.333333333333,1.0,34,10914,4682,13569,53,0.0338983050847,1,48,5,102,0.0253474800973,279,261,4,544,2,18,2,0.115893179406,4,3195,0,1494,58,0,4747,1701,0.123023348072,64,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2718,14044,42,2696,open
