F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-PatternSet,F16-RepositoryBase,F16-Profile,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-void,F16-int,F16-boolean,F16-Repository,F16-Date,F16-String,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-planItemIterator.next(),F3-Model,F3-Class,F3-localRepository(),F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-File,F3-InputStream,F3-null,F3-boolean,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F3-TaskSegment,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-StringTokenizer,F2-Short,F2-HashMap<String Artifact>,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-List,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-java.util.HashMap,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-java.lang.StringBuilder,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getRepositories,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-modelCache,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-NA,F8-InternalConfig,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
4522,org/apache/maven/artifact,org/apache/maven/artifact/AbstractArtifactComponentTestCase.java,1683,True,4,24,794,1,8,179,2,12,0.846368715084,249,32,0.128514056225,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,3,0.00666666666667,0.00444444444444,0.00333333333333,-0.333333333333,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-0.333333333333,-0.5,6,1713,950,2731,0,0.0,0,0,0,0,0.0,7,398,0,405,0,-391,0,0.0168774378406,0,1774,0,1567,60,0,3401,207,0.154851635036,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1168,10178,151,1168,1
7756,org/apache/maven/artifact,org/apache/maven/artifact/ArtifactStatus.java,2316,True,8,6,794,1,10,179,3,12,0.596774193548,60,41,0.683333333333,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,MT_CORRECTNESS,0.00224971878515,LI_LAZY_INIT_STATIC,17,3,1,0.00666666666667,0.00111111111111,0.00111111111111,1.0,0.5,0.0357142857143,0.625,0.194196428571,0.0,0.00112485939258,0.00562429696288,0.194196428571,-0.333333333333,1.0,7,6738,2316,7756,0,0.0,0,0,0,0,0.0,1,181,0,182,0,-180,0,0.265344228468,0,1774,0,1567,60,0,3401,207,0.154851635036,151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1168,10178,151,1168,0
5759,org/apache/maven/artifact,org/apache/maven/artifact/DefaultArtifactTest.java,2132,True,4,12,794,1,8,179,3,12,0.428571428571,92,20,0.217391304348,0.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00666666666667,0.00111111111111,0.00111111111111,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-0.333333333333,-1.0,4,3360,1569,4378,0,0.0,0,0,0,0,0.0,118,6,0,124,0,112,0,0.0847395927565,0,1774,0,1567,60,0,3401,207,0.154851635036,909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1926,10178,151,1168,1
9785,org/apache/maven/artifact/deployer,org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,2669,True,11,3,131,1,8,14,7,5,0.89552238806,34,21,0.617647058824,0.545454545455,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00111111111111,0.00111111111111,0.00111111111111,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-1.0,-1.0,9,5837,2248,6855,0,0.0,0,0,0,0,0.0,158,55,0,213,0,103,0,0.00794333127614,0,434,0,396,15,0,845,38,0.0544320144013,151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1168,10178,151,1168,1
8218,org/apache/maven/artifact/handler,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,2357,True,0,14,88,1,8,35,1,3,0.582089552239,86,22,0.255813953488,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,CORRECTNESS,0.00562429696288,UWF_UNWRITTEN_FIELD,12,2,0,0.00111111111111,0.00111111111111,0.0,0.0,0.0,0.0,0.0625,0.0811631944444,-1.0,0.00112485939258,0.00224971878515,0.0811631944444,-1.0,-1.0,13,7200,2357,8218,0,0.0,0,0,0,0,0.0,115,98,0,213,0,17,0,0.0806565579663,0,258,0,159,0,0,417,99,0.0475376425477,151,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1168,10178,151,1168,1
2658,org/apache/maven/artifact/installer,org/apache/maven/artifact/installer/ArtifactInstallerTest.java,944,True,7,3,92,1,8,10,6,4,0.934426229508,28,21,0.75,0.714285714286,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,STYLE,0.0832395950506,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00111111111111,0.00111111111111,0.00111111111111,-1.0,0.0675675675676,0.00300010435146,0.0788863109049,0.484470786562,-0.554054054054,0.0112485939258,0.0281214848144,0.484470786562,-1.0,-1.0,7,5837,2248,6855,0,0.0,0,0,0,0,0.0,130,54,0,184,0,76,0,0.00821248230799,0,331,0,290,9,0,630,41,0.038494062432,151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1168,10178,151,1168,1
9785,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/DefaultWagonManager.java,2669,True,0,5,99,1,11,12,1,3,0.252747252747,130,21,0.161538461538,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.00674915635546,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00333333333333,0.00111111111111,0.0,0.0,0.166666666667,0.00868055555556,0.14371257485,0.279308243863,-0.666666666667,0.0101237345332,0.0247469066367,0.279308243863,-1.0,-1.0,127,8767,2669,9785,0,0.0,0,0,0,0,0.0,2990,2212,332,5534,0,778,0,0.226186352759,0,3293,0,2530,344,0,6167,763,0.209572664847,336,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1353,10178,151,1168,1
6489,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/WagonConfigurationException.java,2239,True,0,2,99,1,4,12,1,3,0.815789473684,14,21,1.5,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.00674915635546,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00333333333333,0.00111111111111,0.0,0.0,0.166666666667,0.00868055555556,0.14371257485,0.279308243863,-0.666666666667,0.0101237345332,0.0247469066367,0.279308243863,-1.0,-1.0,8,5471,2239,6489,0,0.0,0,0,0,0,0.0,137,41,0,178,0,96,0,0.348830184557,0,3293,0,2530,344,0,6167,763,0.209572664847,959,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1976,10178,151,1168,1
9066,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,2443,True,0,1,72,1,6,15,1,6,0.939393939394,12,18,1.5,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.00674915635546,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00555555555556,0.00111111111111,0.0,0.0,0.166666666667,0.00868055555556,0.14371257485,0.279308243863,-0.666666666667,0.0101237345332,0.0247469066367,0.279308243863,-1.0,-1.0,17,8048,2443,9066,0,0.0,0,0,0,0,0.0,39,121,5,165,0,-82,0,0.0655527218786,0,336,0,591,12,0,939,-255,0.0612360605696,784,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1801,10178,455,1472,1
9785,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,2669,True,0,1,72,1,6,15,1,6,0.9375,11,18,1.63636363636,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.00674915635546,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00555555555556,0.00111111111111,0.0,0.0,0.166666666667,0.00868055555556,0.14371257485,0.279308243863,-0.666666666667,0.0101237345332,0.0247469066367,0.279308243863,-1.0,-1.0,8,8767,2669,9785,0,0.0,0,0,0,0,0.0,47,103,0,150,0,-56,0,0.0230623740292,0,336,0,591,12,0,939,-255,0.0612360605696,784,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1801,10178,455,1472,1
7939,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ResolutionGroup.java,2329,True,0,2,72,1,7,15,1,6,0.804347826087,21,18,0.857142857143,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.00674915635546,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00555555555556,0.00111111111111,0.0,0.0,0.166666666667,0.00868055555556,0.14371257485,0.279308243863,-0.666666666667,0.0101237345332,0.0247469066367,0.279308243863,-1.0,-1.0,12,6921,2329,7939,0,0.0,0,0,0,0,0.0,50,73,2,125,0,-23,0,0.0710261188637,0,336,0,591,12,0,939,-255,0.0612360605696,455,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1472,10178,455,1472,1
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,2321,True,26,14,708,1,12,163,6,16,0.636771300448,164,25,0.15243902439,0.692307692308,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.0236220472441,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.00555555555556,0.00222222222222,0.00111111111111,-1.0,0.047619047619,0.00377928949358,0.18137254902,0.502713126855,-0.904761904762,0.00562429696288,0.0404949381327,0.502713126855,-1.0,-1.0,6,934,811,1952,0,0.0,0,0,0,0,0.0,174,115,5,294,0,59,0,0.0819705276193,0,1431,0,1706,55,0,3192,-275,0.175527346703,151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1168,10178,109,1126,1
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,2321,True,15,14,708,1,12,163,5,16,0.964125560538,164,25,0.15243902439,0.666666666667,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.0236220472441,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.00555555555556,0.00222222222222,0.00111111111111,-1.0,0.047619047619,0.00377928949358,0.18137254902,0.502713126855,-0.904761904762,0.00562429696288,0.0404949381327,0.502713126855,-1.0,-1.0,9,2567,1098,3585,0,0.0,0,0,0,0,0.0,174,115,5,294,0,59,0,0.0819705276193,0,1431,0,1706,55,0,3192,-275,0.175527346703,151,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1168,10178,109,1126,1
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,869,True,3,9,708,1,8,163,1,16,0.829365079365,45,65,1.44444444444,0.666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.00337457817773,NM_CONFUSING,19,3,0,0.00555555555556,0.00222222222222,0.000555555555556,-0.5,0.333333333333,0.0138888888889,0.14371257485,0.279308243863,-0.333333333333,0.0101237345332,0.0247469066367,0.279308243863,-1.0,-1.0,4,1222,869,2240,0,0.0,0,0,0,0,0.0,171,0,0,171,0,171,0,0.389546662701,0,1431,0,1706,55,0,3192,-275,0.175527346703,291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1308,10178,109,1126,1
