F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-Prerequisites,F16-void,F16-boolean,F16-ReportSet,F16-Repository,F16-String,F16-Date,F16-ConfigurationContainer,F16-PluginConfiguration,F16-Model,F16-Settings,F3-NA,F3-Class,F3-Integer,F3-DefaultBeanConfigurationRequest,F3-ArtifactRepository,F3-ArrayList<Artifact>,F3-File,F3-RepositoryMetadata,F3-InputStream,F3-null,F3-CompletionService<ProjectSegment>,F3-ProjectSegment,F3-XmlPullParser,F3-String,F3-int,F3-MavenSession,F3-String[],F3-Artifact,F3-TaskSegment,F3-CLIManager.LOG_FILE,F7--,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<String>,F17-static,F17-NA,F2-LifecycleMappingsXpp3Reader,F2-NA,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Arrays,F2-StringTokenizer,F2-Short,F2-List<Exception>,F2-HashMap<String Artifact>,F2-MavenXpp3Reader,F2-String,F2-Iterator,F2-Collections,F2-Double,F2-ArtifactTransferEvent,F2-Long,F2-Float,F2-List,F2-File,F6-org.apache.maven.plugin.DefaultRepositoryRequest,F6-NA,F6-org.apache.maven.model.io.xpp3.RepositoryBase,F6-org.apache.maven.lifecycle.internal.Plugin,F6-org.apache.maven.lifecycle.internal.ThreadOutputMuxer,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-java.lang.Integer,F6-org.apache.maven.model.io.xpp3.ConfigurationContainer,F6-java.io.File,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-java.util.Date,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F6-org.apache.maven.plugin.lifecycle.io.xpp3.XmlPullParserException,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getPluginRepositories,F1-longValue,F1-get,F1-equals,F1-floatValue,F1-charAt,F1-getTouchfile,F1-getDependencies,F1-getName,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-artifacts,F9-start,F9-buildStartTime,F9-username,F9-dependency,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-plugin,F9-pomArtifact,F9-originatingArtifact,F9-NA,F9-relocatedArtifact,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-Object,F4-File,F4-void,F4-double,F4-List,F4-StringBuilder,F4-int,F4-String,F4-Build,F4-short,F4-Iterator,F4-byte,F8-CacheRecord,F8-Dependency,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-MojoExecution,F8-MetadataResolutionResult,F8-Authentication,F8-DefaultProjectBuilderConfiguration,F8-NA,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-ProjectBuilder,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-handyande@apache.org,F71-ogusakov@apache.org,F71-vsiveton@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-bentmann@apache.org,F71-pgier@apache.org,F71-krosenvold@apache.org,F71-joakime@apache.org,F71-trygvis@apache.org,F71-jdcasey@apache.org,F74,F73,F84,F146,category
8218,org/apache/maven/artifact/handler,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,2023,True,0,14,88,1,8,35,1,4,0.585185185185,86,23,0.267441860465,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,CORRECTNESS,0.0061804697157,UWF_UNWRITTEN_FIELD,12,2,0,0.00110619469027,0.00110619469027,0.0,0.0,0.0,0.0,0.333333333333,0.0634920634921,-1.0,0.00123609394314,0.00370828182942,0.0634920634921,-1.0,-1.0,12,6969,2023,8218,0,0.0,0,0,0,0,0.0,85,172,0,257,0,-87,0,0.114472677002,0,268,0,196,0,0,464,72,0.0401137826539,166,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1414,10178,166,1414,1
9785,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/DefaultWagonManager.java,2335,True,0,5,99,1,11,12,1,3,0.252747252747,130,21,0.161538461538,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.00741656365884,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.0033185840708,0.00110619469027,0.0,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,127,8536,2335,9785,0,0.0,0,0,0,0,0.0,2990,2212,332,5534,0,778,0,0.226186352759,0,3352,0,2413,335,0,6100,939,0.200879122729,105,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1353,10178,105,1353,1
6489,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/WagonConfigurationException.java,1905,True,0,2,99,1,4,12,1,3,0.815789473684,14,21,1.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.00741656365884,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.0033185840708,0.00110619469027,0.0,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,8,5240,1905,6489,0,0.0,0,0,0,0,0.0,137,41,0,178,0,96,0,0.348830184557,0,3352,0,2413,335,0,6100,939,0.200879122729,728,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1976,10178,105,1353,1
9066,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,2109,True,0,1,72,1,6,15,1,6,0.939393939394,12,18,1.5,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.00741656365884,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00553097345133,0.00110619469027,0.0,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,17,7817,2109,9066,0,0.0,0,0,0,0,0.0,39,121,5,165,0,-82,0,0.0655527218786,0,336,0,591,12,0,939,-255,0.0612360605696,553,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1801,10178,224,1472,1
9785,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,2335,True,0,1,72,1,6,15,1,6,0.9375,11,18,1.63636363636,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.00741656365884,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00553097345133,0.00110619469027,0.0,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,8,8536,2335,9785,0,0.0,0,0,0,0,0.0,47,103,0,150,0,-56,0,0.0230623740292,0,336,0,591,12,0,939,-255,0.0612360605696,553,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1801,10178,224,1472,1
7939,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ResolutionGroup.java,1995,True,0,2,72,1,7,15,1,6,0.804347826087,21,18,0.857142857143,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.00741656365884,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.00553097345133,0.00110619469027,0.0,0.0,0.166666666667,0.00992063492063,0.140243902439,0.172841739892,-0.666666666667,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,12,6690,1995,7939,0,0.0,0,0,0,0,0.0,50,73,2,125,0,-23,0,0.0710261188637,0,336,0,591,12,0,939,-255,0.0612360605696,224,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1472,10178,224,1472,1
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,1987,True,26,14,665,1,12,155,6,16,0.638392857143,164,26,0.158536585366,0.692307692308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.0259579728059,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.00553097345133,0.00221238938053,0.00110619469027,-1.0,0.047619047619,0.00412286126572,0.153846153846,0.388386960628,-0.904761904762,0.00741656365884,0.0358467243511,0.388386960628,-1.0,-1.0,5,703,477,1952,39,0.0,0,0,39,39,0.0485074626866,392,13,0,405,0,379,0,0.229290222207,0,1607,0,1385,48,0,3040,222,0.204339207256,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1350,10178,60,1308,1
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,1987,True,15,14,665,1,12,155,5,16,0.964285714286,164,26,0.158536585366,0.666666666667,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.0259579728059,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.00553097345133,0.00221238938053,0.00110619469027,-1.0,0.047619047619,0.00412286126572,0.153846153846,0.388386960628,-0.904761904762,0.00741656365884,0.0358467243511,0.388386960628,-1.0,-1.0,8,2336,764,3585,39,0.0,0,0,39,39,0.0485074626866,392,13,0,405,0,379,0,0.229290222207,0,1607,0,1385,48,0,3040,222,0.204339207256,102,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1350,10178,60,1308,1
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,535,True,3,9,665,1,8,155,1,16,0.829365079365,45,65,1.44444444444,0.666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.00370828182942,NM_CONFUSING,19,3,0,0.00553097345133,0.00221238938053,0.000553097345133,-0.5,0.333333333333,0.015873015873,0.140243902439,0.172841739892,-0.333333333333,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,4,991,535,2240,39,0.582089552239,0,0,39,39,0.0485074626866,171,0,0,171,0,171,39,0.389546662701,39,1607,0,1385,48,39,3040,222,0.204339207256,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1308,10178,60,1308,1
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,535,True,3,9,665,1,6,155,1,16,0.90873015873,45,65,1.44444444444,0.833333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.00370828182942,NM_CONFUSING,19,3,0,0.00553097345133,0.00221238938053,0.000553097345133,-0.5,0.333333333333,0.015873015873,0.140243902439,0.172841739892,-0.333333333333,0.00988875154512,0.0271940667491,0.172841739892,-1.0,-1.0,4,991,535,2240,39,0.582089552239,0,0,39,39,0.0485074626866,171,0,0,171,0,171,39,0.389546662701,39,1607,0,1385,48,39,3040,222,0.204339207256,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1308,10178,60,1308,1
2303,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/MavenArtifactRepository.java,559,True,13,35,665,1,8,155,5,16,0.838046272494,258,66,0.255813953488,0.562937062937,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,STYLE,0.00865265760198,EQ_DOESNT_OVERRIDE_EQUALS,17,2,2,0.00553097345133,0.0,0.00221238938053,-1.0,0.0,0.0,0.0577889447236,0.493104689705,-1.0,0.00741656365884,0.0222496909765,0.493104689705,-1.0,0.0,17,1054,559,2303,39,0.0,0,0,39,39,0.0485074626866,39,332,10,381,0,-293,0,0.161068397385,0,1607,0,1385,48,0,3040,222,0.204339207256,224,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1472,10178,60,1308,1
7471,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1943,True,4,15,802,1,8,158,1,20,0.835390946502,180,29,0.161111111111,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5,STYLE,0.00370828182942,BC_UNCONFIRMED_CAST,20,3,2,0.0176991150442,0.00553097345133,0.00221238938053,-1.0,0.0,0.0,0.0577889447236,0.493104689705,-1.0,0.00741656365884,0.0222496909765,0.493104689705,-0.625,-0.6,21,6155,1937,7404,0,0.0,0,0,0,0,0.0,91,492,3,586,0,-401,0,0.0961582869496,0,1696,0,2659,122,0,4477,-963,0.0634646148585,320,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1568,10178,166,1414,1
7471,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1943,True,4,15,802,1,8,158,1,20,0.80658436214,180,29,0.161111111111,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5,STYLE,0.00370828182942,BC_UNCONFIRMED_CAST,20,3,2,0.0176991150442,0.00553097345133,0.00221238938053,-1.0,0.0,0.0,0.0577889447236,0.493104689705,-1.0,0.00741656365884,0.0222496909765,0.493104689705,-0.625,-0.6,21,6155,1937,7404,0,0.0,0,0,0,0,0.0,91,492,3,586,0,-401,0,0.0961582869496,0,1696,0,2659,122,0,4477,-963,0.0634646148585,320,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1568,10178,166,1414,1
7471,org/apache/maven/artifact/repository/metadata,org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadata.java,1943,True,45,15,802,1,12,158,9,20,0.390946502058,180,29,0.161111111111,0.133333333333,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,5,BAD_PRACTICE,0.0432632880099,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,3,0.0176991150442,0.00553097345133,0.0033185840708,-0.333333333333,0.2,0.0114285714286,0.140243902439,0.172841739892,-0.542857142857,0.00988875154512,0.0271940667491,0.172841739892,-0.625,-0.6,7,2336,764,3585,0,0.0,0,0,0,0,0.0,91,492,3,586,0,-401,0,0.0961582869496,0,1696,0,2659,122,0,4477,-963,0.0634646148585,320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1568,10178,166,1414,0
