F72,F54,F53,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-protected,F13-public,F18-private,F18-public,F14-static-final,F14-static,F1-delete,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-out,F9-className,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F9-env,F10-true,F19-abstract,F19-interface,F15-private,F15-protected,F15-public,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F85,F73,F84,F146,F147,category
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,True,3,22,8034,1,8,1108,1,150,0.780927835052,202,158,0.782178217822,0.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,BAD_PRACTICE,0.0496338486574,NM_CONFUSING,19,3,0,0.0922213311949,0.00320769847634,0.000400962309543,-0.5,0.0491803278689,0.00187046492878,0.164705882353,0.213628226428,-0.901639344262,0.00244100895037,0.0317331163548,0.213628226428,-0.669565217391,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,193,115,22,330,652,0.00302295595352,545,0,78,0,0.271060153657,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,1
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,True,3,22,8034,1,6,1108,1,150,0.329896907216,202,158,0.782178217822,0.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,BAD_PRACTICE,0.0496338486574,NM_CONFUSING,19,3,0,0.0922213311949,0.00320769847634,0.000400962309543,-0.5,0.0491803278689,0.00187046492878,0.164705882353,0.213628226428,-0.901639344262,0.00244100895037,0.0317331163548,0.213628226428,-0.669565217391,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,193,115,22,330,652,0.00302295595352,545,0,78,0,0.271060153657,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,1
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,True,26,22,8034,1,0,1108,1,150,0.592783505155,202,158,0.782178217822,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,STYLE,0.0292921074044,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.0922213311949,0.00320769847634,0.00160384923817,-1.0,0.222222222222,0.00595998297148,0.151351351351,0.211525257493,-0.555555555556,0.00162733930024,0.0439381611066,0.211525257493,-0.669565217391,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,193,115,22,330,652,0.00302295595352,545,0,78,0,0.271060153657,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,1
6363,org/apache/tools/ant,cass,org/apache/tools/ant/AntTypeDefinition.java,3613,True,26,22,8034,1,0,1108,1,150,0.567010309278,202,158,0.782178217822,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,STYLE,0.0292921074044,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.0922213311949,0.00320769847634,0.00160384923817,-1.0,0.222222222222,0.00595998297148,0.151351351351,0.211525257493,-0.555555555556,0.00162733930024,0.0439381611066,0.211525257493,-0.669565217391,-1.0,25,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,193,115,22,330,652,0.00302295595352,545,0,78,0,0.271060153657,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,162,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,734,1,13497,6,578,574,1
718,org/apache/tools/ant,cass,org/apache/tools/ant/ArgumentProcessorRegistry.java,495,True,24,10,8034,1,16,1108,2,150,0.89880952381,115,33,0.286956521739,0.333333333333,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,I18N,0.13506916192,DM_DEFAULT_ENCODING,19,1,2,0.0922213311949,0.00160384923817,0.00160384923817,-1.0,0.180722891566,0.0740310640151,0.163157894737,0.00188358095145,-0.638554216867,0.0,0.0252237591538,0.00188358095145,-0.669565217391,-1.0,0,145,495,718,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,134,0,0,134,652,0.00302295595352,545,0,134,0,0.334164588529,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,718,1,13497,6,578,574,1
718,org/apache/tools/ant,cass,org/apache/tools/ant/ArgumentProcessorRegistry.java,495,True,96,10,8034,1,14,1108,5,150,0.901785714286,115,33,0.286956521739,0.0859375,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,CORRECTNESS,0.000813669650122,NP_NULL_ON_SOME_PATH_EXCEPTION,11,2,2,0.0922213311949,0.00160384923817,0.00160384923817,-1.0,0.0,0.0,0.651785714286,0.342328337585,-1.0,0.0,0.0593978844589,0.342328337585,-0.669565217391,-1.0,0,145,495,718,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,134,0,0,134,652,0.00302295595352,545,0,134,0,0.334164588529,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,718,1,13497,6,578,574,1
8618,org/apache/tools/ant,cass,org/apache/tools/ant/Project.java,4207,True,0,125,8034,3,6,1108,1,150,0.0522267206478,956,1344,1.40585774059,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115,14,BAD_PRACTICE,0.00406834825061,SE_BAD_FIELD,16,2,0,0.0922213311949,0.0112269446672,0.0,0.0,0.0,0.0,0.164705882353,0.213628226428,-1.0,0.00244100895037,0.0317331163548,0.213628226428,-0.669565217391,-0.428571428571,343,12921,5101,13494,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,9296,6195,731,16222,652,0.00302295595352,545,0,3101,0,0.224010791895,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,732,1,13497,6,578,574,1
13494,org/apache/tools/ant,cass,org/apache/tools/ant/Target.java,5101,True,0,29,8034,3,7,1108,1,150,0.0845864661654,242,235,0.971074380165,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,BAD_PRACTICE,0.00406834825061,SE_BAD_FIELD,16,2,0,0.0922213311949,0.0,0.0,0.0,0.0,0.0,0.164705882353,0.213628226428,-1.0,0.00244100895037,0.0317331163548,0.213628226428,-0.669565217391,0.0,108,12921,5101,13494,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,879,1206,47,2132,652,0.00302295595352,545,0,-327,0,0.154784327789,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,162,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,734,1,13497,6,578,574,1
13494,org/apache/tools/ant,cass,org/apache/tools/ant/Task.java,5101,True,0,29,8034,1,5,1108,1,150,0.176715176715,174,268,1.54022988506,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,BAD_PRACTICE,0.00406834825061,SE_BAD_FIELD,16,2,0,0.0922213311949,0.0,0.0,0.0,0.0,0.0,0.164705882353,0.213628226428,-1.0,0.00244100895037,0.0317331163548,0.213628226428,-0.669565217391,0.0,149,12921,5101,13494,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,893,624,94,1611,652,0.00302295595352,545,0,269,0,0.155484702727,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,53,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,625,1,13497,6,578,574,1
6363,org/apache/tools/ant,cass,org/apache/tools/ant/BuildFileTest.java,3613,True,44,36,8034,3,12,1108,1,150,0.551215277778,256,263,1.02734375,0.215909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,I18N,0.13506916192,DM_DEFAULT_ENCODING,19,1,1,0.0922213311949,0.00160384923817,0.000801924619086,-1.0,0.180722891566,0.0740310640151,0.163157894737,0.00188358095145,-0.638554216867,0.0,0.0252237591538,0.00188358095145,-0.669565217391,-1.0,30,7377,3983,7950,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,196,539,38,773,652,0.00302295595352,545,0,-343,0,0.149501471577,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,798,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1372,1,13497,6,578,574,1
6363,org/apache/tools/ant,cass,org/apache/tools/ant/BuildFileTest.java,3613,True,5,36,8034,3,8,1108,1,150,0.8125,256,263,1.02734375,0.4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2,BAD_PRACTICE,0.00488201790073,UI_INHERITANCE_UNSAFE_GETRESOURCE,14,1,1,0.0922213311949,0.00160384923817,0.000801924619086,-1.0,0.0,0.0,0.164705882353,0.213628226428,-1.0,0.00244100895037,0.0317331163548,0.213628226428,-0.669565217391,-1.0,44,9595,4349,10168,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,196,539,38,773,652,0.00302295595352,545,0,-343,0,0.149501471577,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,798,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1372,1,13497,6,578,574,1
8127,org/apache/tools/ant,cass,org/apache/tools/ant/ComponentHelper.java,4014,True,3,46,8034,1,8,1108,1,150,0.457765667575,624,404,0.647435897436,0.666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,MALICIOUS_CODE,0.0252237591538,EI_EXPOSE_REP,18,2,1,0.0922213311949,0.00240577385726,0.000801924619086,-1.0,0.0,0.0,0.169491525424,0.170877980465,-1.0,0.0,0.00813669650122,0.170877980465,-0.669565217391,-1.0,87,6759,3842,7332,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,1044,277,98,1419,652,0.00302295595352,545,0,767,0,0.231545609076,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,73,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,645,1,13497,6,578,574,1
8127,org/apache/tools/ant,cass,org/apache/tools/ant/ComponentHelper.java,4014,True,20,46,8034,1,8,1108,5,150,0.402361489555,624,404,0.647435897436,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,MALICIOUS_CODE,0.0252237591538,EI_EXPOSE_REP,18,2,1,0.0922213311949,0.00240577385726,0.000801924619086,-1.0,0.0,0.0,0.169491525424,0.170877980465,-1.0,0.0,0.00813669650122,0.170877980465,-0.669565217391,-1.0,86,6754,3841,7327,71,0.0,7,5,66,83,18763,583,474460,0.0110830603172,98343,31,0.0767515976655,38,1044,277,98,1419,652,0.00302295595352,545,0,767,0,0.231545609076,0,39960,0,28991,2859,0,71810,10969,0.149777394871,277020,178677,73,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,645,1,13497,6,578,574,1
