F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,category
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,True,3,22,7751,1,8,1075,1,148,0.800257731959,202,158,0.782178217822,0.666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,BAD_PRACTICE,0.0502933780386,NM_CONFUSING,19,3,0,0.0971428571429,0.00326530612245,0.000408163265306,-0.5,0.366666666667,0.00928888888889,0.308300395257,0.45773666,-0.266666666667,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,-1.0,23,6298,2746,7332,51,0.0,1,25,26,77,0.0158546246782,177,99,22,298,0,78,0,0.288184018921,0,36333,0,26706,2868,0,65907,9627,0.136942624199,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,1
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,True,3,22,7751,1,6,1075,1,148,0.329896907216,202,158,0.782178217822,0.833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,BAD_PRACTICE,0.0502933780386,NM_CONFUSING,19,3,0,0.0971428571429,0.00326530612245,0.000408163265306,-0.5,0.366666666667,0.00928888888889,0.308300395257,0.45773666,-0.266666666667,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,-1.0,23,6298,2746,7332,51,0.0,1,25,26,77,0.0158546246782,177,99,22,298,0,78,0,0.288184018921,0,36333,0,26706,2868,0,65907,9627,0.136942624199,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,1
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,True,26,22,7751,1,0,1075,1,148,0.592783505155,202,158,0.782178217822,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,STYLE,0.0310142497904,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.0971428571429,0.00326530612245,0.00163265306122,-1.0,0.216216216216,0.00564889213538,0.253298153034,0.448765691617,-0.567567567568,0.00586756077117,0.0779547359598,0.448765691617,-0.378151260504,-1.0,23,6298,2746,7332,51,0.0,1,25,26,77,0.0158546246782,177,99,22,298,0,78,0,0.288184018921,0,36333,0,26706,2868,0,65907,9627,0.136942624199,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,1
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,True,26,22,7751,1,0,1075,1,148,0.567010309278,202,158,0.782178217822,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,STYLE,0.0310142497904,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.0971428571429,0.00326530612245,0.00163265306122,-1.0,0.216216216216,0.00564889213538,0.253298153034,0.448765691617,-0.567567567568,0.00586756077117,0.0779547359598,0.448765691617,-0.378151260504,-1.0,23,6298,2746,7332,51,0.0,1,25,26,77,0.0158546246782,177,99,22,298,0,78,0,0.288184018921,0,36333,0,26706,2868,0,65907,9627,0.136942624199,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,1
8618,org/apache/tools/ant,org/apache/tools/ant/Project.java,3111,True,0,125,7751,3,6,1075,1,148,0.0521001615509,959,1346,1.40354535975,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,15,BAD_PRACTICE,0.00419111483655,SE_BAD_FIELD,16,2,0,0.0971428571429,0.0122448979592,0.0,0.0,1.0,0.0,0.308300395257,0.45773666,1.0,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,0.0666666666667,341,12460,4005,13494,51,0.0,1,25,26,77,0.0158546246782,9295,6194,731,16220,0,3101,0,0.225054980471,0,36333,0,26706,2868,0,65907,9627,0.136942624199,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1157,13497,34,1068,0
13494,org/apache/tools/ant,org/apache/tools/ant/Target.java,4005,True,0,29,7751,3,7,1075,1,148,0.0897703549061,201,235,1.16915422886,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,BAD_PRACTICE,0.00419111483655,SE_BAD_FIELD,16,2,0,0.0971428571429,0.0,0.0,0.0,1.0,0.0,0.308300395257,0.45773666,1.0,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,0.0,101,12460,4005,13494,51,0.166666666667,1,25,26,77,0.0158546246782,499,345,92,936,2,154,2,0.129785784973,4,36333,0,26706,2868,0,65907,9627,0.136942624199,64,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1098,13497,34,1068,0
13494,org/apache/tools/ant,org/apache/tools/ant/Task.java,4005,True,0,29,7751,1,6,1075,1,148,0.176348547718,175,268,1.53142857143,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,BAD_PRACTICE,0.00419111483655,SE_BAD_FIELD,16,2,0,0.0971428571429,0.0,0.0,0.0,1.0,0.0,0.308300395257,0.45773666,1.0,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,0.0,147,12460,4005,13494,51,0.0363636363636,1,25,26,77,0.0158546246782,892,623,94,1609,1,269,1,0.157304315827,2,36333,0,26706,2868,0,65907,9627,0.136942624199,34,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1068,13497,34,1068,0
6363,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,2517,True,44,36,7751,3,12,1075,1,148,0.551215277778,256,263,1.02734375,0.215909090909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,I18N,0.134953897737,DM_DEFAULT_ENCODING,19,1,1,0.0971428571429,0.00163265306122,0.000816326530612,-1.0,0.23602484472,0.0901585586976,0.20652173913,0.00544020774661,-0.527950310559,0.000838222967309,0.0310142497904,0.00544020774661,-0.378151260504,-1.0,30,6916,2887,7950,51,0.0,1,25,26,77,0.0158546246782,196,539,38,773,0,-343,0,0.149501471577,0,36333,0,26706,2868,0,65907,9627,0.136942624199,338,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1372,13497,34,1068,1
6363,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,2517,True,5,36,7751,3,8,1075,1,148,0.8125,256,263,1.02734375,0.4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,BAD_PRACTICE,0.00419111483655,UI_INHERITANCE_UNSAFE_GETRESOURCE,14,1,1,0.0971428571429,0.00163265306122,0.000816326530612,-1.0,0.0,0.0,0.308300395257,0.45773666,-1.0,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,-1.0,44,9134,3253,10168,51,0.0,1,25,26,77,0.0158546246782,196,539,38,773,0,-343,0,0.149501471577,0,36333,0,26706,2868,0,65907,9627,0.136942624199,338,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1372,13497,34,1068,1
8127,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,2918,True,21,45,7751,2,8,1075,5,148,0.390350877193,658,402,0.61094224924,0.952380952381,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,MALICIOUS_CODE,0.0268231349539,EI_EXPOSE_REP,18,2,1,0.0971428571429,0.00326530612245,0.000816326530612,-1.0,0.0625,0.00837053571429,0.229508196721,0.174054840604,-0.875,0.0,0.0117351215423,0.174054840604,-0.378151260504,-1.0,82,6293,2745,7327,51,0.222222222222,1,25,26,77,0.0158546246782,1041,275,98,1414,4,766,0,0.239828031563,4,36333,0,26706,2868,-4,65907,9627,0.136942624199,34,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1068,13497,34,1068,1
8127,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,2918,True,21,45,7751,2,8,1075,5,148,0.364912280702,658,402,0.61094224924,0.952380952381,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,MALICIOUS_CODE,0.0268231349539,EI_EXPOSE_REP,18,2,1,0.0971428571429,0.00326530612245,0.000816326530612,-1.0,0.0625,0.00837053571429,0.229508196721,0.174054840604,-0.875,0.0,0.0117351215423,0.174054840604,-0.378151260504,-1.0,95,7093,2918,8127,51,0.222222222222,1,25,26,77,0.0158546246782,1041,275,98,1414,4,766,0,0.239828031563,4,36333,0,26706,2868,-4,65907,9627,0.136942624199,34,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1068,13497,34,1068,1
8618,org/apache/tools/ant,org/apache/tools/ant/Project.java,3111,True,0,125,7751,3,6,1075,1,148,0.0521001615509,959,1346,1.40354535975,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,15,BAD_PRACTICE,0.00419111483655,SE_BAD_FIELD,16,2,0,0.0971428571429,0.0122448979592,0.0,0.0,1.0,0.0,0.308300395257,0.45773666,1.0,0.00586756077117,0.0628667225482,0.45773666,-0.378151260504,0.0666666666667,341,12460,4005,13494,51,0.0,1,25,26,77,0.0158546246782,9295,6194,731,16220,0,3101,0,0.225054980471,0,36333,0,26706,2868,0,65907,9627,0.136942624199,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1157,13497,34,1068,0
11125,org/apache/tools/ant,org/apache/tools/ant/DefaultLogger.java,3302,True,3,20,7751,1,8,1075,1,148,0.292105263158,177,167,0.943502824859,0.666666666667,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,I18N,0.134953897737,DM_DEFAULT_ENCODING,19,1,1,0.0971428571429,0.00163265306122,0.000816326530612,-1.0,0.23602484472,0.0901585586976,0.20652173913,0.00544020774661,-0.527950310559,0.000838222967309,0.0310142497904,0.00544020774661,-0.378151260504,-1.0,49,10145,3307,11179,51,0.0,1,25,26,77,0.0158546246782,631,384,60,1075,0,247,0,0.195435335337,0,36333,0,26706,2868,0,65907,9627,0.136942624199,642,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1677,13497,34,1068,1
