F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-List<String>,F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-FileSystem,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-TokenStreamComponents,F16-NamedList,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-Map<String Object>,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-double,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-long[],F3-Path,F3-Locale,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F7-/=,F12-long,F12-int,F12-BytesRef,F12-SpanQuery,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-Map<String Object>,F12-NamedList,F12-String,F12-Scorer,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.index.TokenStreamComponents,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.lang.Double,F6-java.util.Date,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-jj_consume_token,F1-next,F1-createRequestParameters,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-load,F1-getName,F1-toString,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.lang.Error,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-PostingsEnum,F5-FastInputStream,F5-java.lang.Number,F5-Similarity,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-maxSize,F9-stream,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-File,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-NamedList,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-ConstantBulkScorer,F8-BloomFilteredTermsEnum,F8-DirectoryFile,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HavingStream,F8-HashCollector,F8-FixedQueue<E>,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-NA,F11-collection,F11-params,F11-log,F11-startOffset,F11-field,F11-failedPings,F11-start,F11-token,F11-replica,F11-propertyName,F11-elapsedTime,F11-endOffset,F11-vs,F11-fst,F11-query,F11-name,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-jbernste@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-thelabdude@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
4172,org/apache/lucene/analysis,org/apache/lucene/analysis/CollationTestBase.java,126,True,0,5,1234,2,2,240,1,59,0.24347826087,166,39,0.234939759036,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,STYLE,0.0232858990944,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.00868055555556,0.0014880952381,0.0,0.0,0.255555555556,0.00413580246914,0.362377380265,0.631657102277,-0.322222222222,0.0175937904269,0.150064683053,0.631657102277,-0.885714285714,-1.0,32,11835,1413,15006,40,0.0,0,1,39,41,0.0040555495411,538,304,0,842,0,234,0,0.058540222365,0,8413,0,2972,231,0,11616,5441,0.0870905040627,75,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,3246,25862,75,3246,1
4172,org/apache/lucene/analysis,org/apache/lucene/analysis/CollationTestBase.java,126,True,0,5,1234,2,2,240,1,59,0.252173913043,166,39,0.234939759036,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,STYLE,0.0232858990944,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.00868055555556,0.0014880952381,0.0,0.0,0.255555555556,0.00413580246914,0.362377380265,0.631657102277,-0.322222222222,0.0175937904269,0.150064683053,0.631657102277,-0.885714285714,-1.0,32,11835,1413,15006,40,0.0,0,1,39,41,0.0040555495411,538,304,0,842,0,234,0,0.058540222365,0,8413,0,2972,231,0,11616,5441,0.0870905040627,75,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,3246,25862,75,3246,1
4172,org/apache/lucene/analysis,org/apache/lucene/analysis/CollationTestBase.java,126,True,0,5,1234,2,2,240,1,59,0.25652173913,166,39,0.234939759036,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,STYLE,0.0232858990944,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.00868055555556,0.0014880952381,0.0,0.0,0.255555555556,0.00413580246914,0.362377380265,0.631657102277,-0.322222222222,0.0175937904269,0.150064683053,0.631657102277,-0.885714285714,-1.0,32,11835,1413,15006,40,0.0,0,1,39,41,0.0040555495411,538,304,0,842,0,234,0,0.058540222365,0,8413,0,2972,231,0,11616,5441,0.0870905040627,75,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,3246,25862,75,3246,1
4172,org/apache/lucene/analysis,org/apache/lucene/analysis/CollationTestBase.java,126,True,0,5,1234,2,12,240,1,59,0.865217391304,166,39,0.234939759036,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,PERFORMANCE,0.0711513583441,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00868055555556,0.0014880952381,0.0,0.0,0.312727272727,0.0113120487168,0.311345646438,0.229187298202,-0.24,0.00388098318241,0.0571798188875,0.229187298202,-0.885714285714,-1.0,32,11835,1413,15006,40,0.0,0,1,39,41,0.0040555495411,538,304,0,842,0,234,0,0.058540222365,0,8413,0,2972,231,0,11616,5441,0.0870905040627,75,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,3246,25862,75,3246,1
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
12834,org/apache/lucene/analysis,org/apache/lucene/analysis/MockAnalyzer.java,1171,True,31,11,1234,1,16,240,12,59,0.605882352941,88,66,0.75,0.359447004608,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,STYLE,0.0375161707633,SF_SWITCH_NO_DEFAULT,19,2,1,0.00868055555556,0.000248015873016,0.000248015873016,-1.0,0.551724137931,0.00537662203381,0.362377380265,0.631657102277,0.151724137931,0.0175937904269,0.150064683053,0.631657102277,-0.885714285714,-1.0,25,13243,1605,16414,40,0.0,0,1,39,41,0.0040555495411,300,178,10,488,0,122,0,0.0845275071051,0,8413,0,2972,231,0,11616,5441,0.0870905040627,1508,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4679,25862,75,3246,1
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
19865,org/apache/lucene/util,org/apache/lucene/util/AttributeSource.java,2166,True,30,23,5408,5,7,1130,10,239,0.713656387665,253,155,0.612648221344,0.577510040161,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,STYLE,0.0416558861578,EQ_DOESNT_OVERRIDE_EQUALS,17,2,150,0.0198412698413,0.000496031746032,0.0372023809524,1.0,0.95652173913,0.000904084819594,0.362377380265,0.631657102277,0.913043478261,0.0175937904269,0.150064683053,0.631657102277,3.1,150.0,40,17755,2415,20926,731,0.0,76,341,390,1148,0.0327715836776,1461,195,64,1720,0,1266,0,0.142565725438,0,29101,0,10320,969,0,40390,18781,0.115745469067,1687,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,4858,25862,19,3190,0
6560,org/apache/lucene/analysis,org/apache/lucene/analysis/MockPayloadAnalyzer.java,456,True,0,1,1234,2,0,240,1,59,0.778947368421,56,25,0.446428571429,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,STYLE,0.00103492884864,IM_BAD_CHECK_FOR_ODD,13,2,1,0.00868055555556,0.000992063492063,0.000248015873016,-1.0,0.0,0.0,0.362377380265,0.631657102277,-0.75,0.0175937904269,0.150064683053,0.631657102277,-0.885714285714,-1.0,5,9049,1115,12220,40,0.0,0,1,39,41,0.0040555495411,137,72,0,209,0,65,0,0.011677087324,0,8413,0,2972,231,0,11616,5441,0.0870905040627,3389,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6560,25862,75,3246,1
6560,org/apache/lucene/analysis,org/apache/lucene/analysis/MockPayloadAnalyzer.java,456,True,0,1,1234,2,4,240,1,59,0.642105263158,56,25,0.446428571429,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,PERFORMANCE,0.0271668822768,URF_UNREAD_FIELD,18,2,0,0.00868055555556,0.000992063492063,0.0,0.0,0.371428571429,0.0122878625134,0.311345646438,0.229187298202,-0.180952380952,0.00388098318241,0.0571798188875,0.229187298202,-0.885714285714,-1.0,16,14087,1723,17258,40,0.0,0,1,39,41,0.0040555495411,137,72,0,209,0,65,0,0.011677087324,0,8413,0,2972,231,0,11616,5441,0.0870905040627,3389,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,6560,25862,75,3246,1
