F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-SQLWarning,F16-char[],F16-Object,F16-NA,F16-ExecRow,F16-void,F16-int,F16-ScanController,F16-Properties,F16-TabInfoImpl,F16-boolean,F16-PrintWriter,F16-Serializable,F16-String,F16-TupleDescriptor,F16-Void,F16-ClientXAConnection,F16-Connection,F16-ExecIndexRow,F3-NA,F3-int[],F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-SQLWarning,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-PreparedStatement,F3-Pkgnamcsn,F3-Connection,F7-|,F7--,F7-/,F7-++,F7---,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-int[],F12-LocalizedOutput,F12-MaterialStatement,F12-SQLException,F12-String[],F12-Agent,F12-String,F12-Section,F12-Connection,F12-InputStream,F12-Hashtable,F12-ConnectionEnv,F12-ProductLevel,F12-PrintStream,F12-ArrayList,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-Class,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-Runtime,F2-UCode_CharStream,F2-StringBuffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.util.Random,F6-java.lang.IllegalArgumentException,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-java.util.Vector,F6-java.util.Properties,F6-java.io.FileInputStream,F6-org.apache.derby.impl.sql.depend.BasicDependency,F6-java.io.PrintWriter,F6-org.apache.derby.impl.store.access.RAMTransaction,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.derby.impl.store.raw.xact.XactId,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuffer,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-prepareStatement,F1-jj_consume_token,F1-compare,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-executeUpdate,F1-jjStopAtPos,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-columnBitMap,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-SQLWarning,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-CatalogRowFactory,F8-PermDescriptor,F8-DDColumnDependableFinder,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-FormatableArrayHolder,F8-EmbeddedSimpleDataSource,F8-ClientBaseDataSourceRoot,F8-IndexDescriptorImpl,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-mtTime,F8-PredicateWrapper,F8-ColumnMapping,F8-NA,F8-UnaryOperatorNode,F8-ByteArray,F8-ijRowResult,F11-agent_,F11-savepointName_,F11-ignoreWebLogic,F11-skipJava,F11-scanned,F11-NA,F11-materialStatement_,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-numPreds,F11-kind,F11-used,F11-serialVersionUID,F11-binaryStream_,F11-currentConnEnv,F11-columnWidths,F11-pwList,F11-asciiStream_,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,16,85,986,2,0,155,3,16,0.728382292098,1373,790,0.575382374363,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,20,2579,1717,3575,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,22,85,986,2,8,155,1,16,0.37215556475,1373,790,0.575382374363,0.318181818182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,20,2579,1717,3575,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,26,85,986,2,8,155,7,16,0.339056681837,1373,790,0.575382374363,0.365384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,20,2579,1717,3575,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,46,85,986,2,8,155,3,16,0.522755482002,1373,790,0.575382374363,0.413043478261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,29,3743,2091,4739,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,26,85,986,2,8,155,7,16,0.317542407944,1373,790,0.575382374363,0.365384615385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,20,2579,1717,3575,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,20,85,986,2,12,155,3,16,0.877327265205,1373,790,0.575382374363,0.275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,66,6823,2910,7819,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,39,85,986,2,12,155,7,16,0.886636326024,1373,790,0.575382374363,0.128205128205,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,EXPERIMENTAL,0.0242028428736,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,0.00998278829604,0.00929432013769,0.0013769363167,-1.0,0.0634920634921,0.0198202737885,0.0493827160494,0.000634547371761,-0.873015873016,0.0,0.00153668843642,0.000634547371761,-1.0,-1.0,61,6486,2711,7482,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,8,85,986,2,0,155,2,16,0.728175424079,1373,790,0.575382374363,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.00537840952747,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,73,7139,3154,8135,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,11,85,986,2,8,155,1,16,0.371948696731,1373,790,0.575382374363,0.636363636364,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.00537840952747,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,1,381,276,1377,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,13,85,986,2,8,155,4,16,0.338849813819,1373,790,0.575382374363,0.692307692308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.00537840952747,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,1,381,276,1377,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,23,85,986,2,8,155,2,16,0.522548613984,1373,790,0.575382374363,0.826086956522,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.00537840952747,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,29,3743,2091,4739,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1034,8135,39,1034,1
1034,org/apache/derby/catalog,org/apache/derby/catalog/SystemProcedures.java,23,True,13,85,986,2,8,155,4,16,0.317335539926,1373,790,0.575382374363,0.692307692308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,BAD_PRACTICE,0.00537840952747,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,19,3,3,0.00998278829604,0.00929432013769,0.00103270223752,-1.0,0.0714285714286,0.00174543501611,0.135831381733,0.505318206228,-0.857142857143,0.00691509796389,0.0203611217826,0.505318206228,-1.0,-1.0,1,381,276,1377,89,0.0,0,0,89,89,0.0169783432941,670,46,191,907,0,624,0,0.210245561303,0,1523,0,481,276,0,2280,1042,0.0921655624382,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,8135,39,1034,1
