F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-StringReader,F2-String,F2-Hashtable<String Integer>,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-setAccessible,F1-get,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F1-length,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-accessed,F9-options,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-uniqueId,F9-serviceqname,F9-membershipService,F9-message,F9-jarEntry,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
17995,org/apache/catalina/ant,org/apache/catalina/ant/AbstractCatalinaTask.java,3109,True,105,13,695,1,0,115,21,21,0.919871794872,164,94,0.573170731707,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,STYLE,0.0544217687075,REC_CATCH_EXCEPTION,17,2,1,0.0038824181919,0.00221852468109,0.000554631170272,-1.0,0.175,0.00451171875,0.303571428571,0.377930925742,-0.65,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,26,13326,3109,17995,0,0.0,0,0,0,0,0.0,251,22,3,276,0,229,0,0.117066513832,0,1494,0,221,489,0,2204,1273,0.0842845219462,1107,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5775,17995,1107,5775,open,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3109,True,24,19,695,1,12,115,5,21,0.699164345404,145,181,1.24827586207,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,I18N,0.0353741496599,DM_DEFAULT_ENCODING,19,1,1,0.0038824181919,0.00110926234054,0.000554631170272,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.00136054421769,0.0115646258503,0.0584959093235,-1.0,-1.0,12,13326,3109,17995,0,0.0,0,0,0,0,0.0,332,20,16,368,0,312,0,0.0957363503136,0,1494,0,221,489,0,2204,1273,0.0842845219462,1412,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,1107,5775,open,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3109,True,3,19,695,1,6,115,1,21,1.49860724234,145,181,1.24827586207,0.833333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,BAD_PRACTICE,0.0197278911565,NM_CONFUSING,19,3,0,0.0038824181919,0.00110926234054,0.000277315585136,-0.5,0.310344827586,0.00690422308312,0.324427480916,0.625045053031,-0.379310344828,0.0115646258503,0.0482993197279,0.625045053031,-1.0,-1.0,12,13326,3109,17995,0,0.0,0,0,0,0,0.0,332,20,16,368,0,312,0,0.0957363503136,0,1494,0,221,489,0,2204,1273,0.0842845219462,1412,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,1107,5775,open,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/ValidatorTask.java,3109,True,32,3,695,1,0,115,6,21,0.882352941176,54,39,0.722222222222,1.0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0544217687075,REC_CATCH_EXCEPTION,20,3,1,0.0038824181919,0.000554631170272,0.000554631170272,-1.0,0.175,0.00451171875,0.303571428571,0.377930925742,-0.65,0.0115646258503,0.0931972789116,0.377930925742,-1.0,-1.0,11,13326,3109,17995,0,0.0,0,0,0,0,0.0,5,5,73,83,0,0,0,0.0171398156834,0,1494,0,221,489,0,2204,1273,0.0842845219462,1412,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,1107,5775,open,open
4879,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,22,True,9,20,327,1,0,114,2,11,0.966850828729,89,82,0.921348314607,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0544217687075,REC_CATCH_EXCEPTION,17,2,1,0.0038824181919,0.000554631170272,0.000554631170272,-1.0,0.175,0.00451171875,0.303571428571,0.377930925742,-0.65,0.0115646258503,0.0931972789116,0.377930925742,0.428571428571,-1.0,0,210,22,4879,168,0.378823529412,1,286,-118,455,0.112274744423,161,0,0,161,0,161,161,0.378823529412,161,1079,0,457,1176,161,2712,622,0.0783727373572,211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4879,17995,211,4879,open,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,3109,True,28,5,327,1,0,114,8,11,0.973821989529,91,76,0.835164835165,1.0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0544217687075,REC_CATCH_EXCEPTION,20,3,1,0.0038824181919,0.000554631170272,0.000554631170272,-1.0,0.175,0.00451171875,0.303571428571,0.377930925742,-0.65,0.0115646258503,0.0931972789116,0.377930925742,0.428571428571,-1.0,13,13326,3109,17995,168,0.0,1,286,-118,455,0.112274744423,15,29,0,44,0,-14,0,0.0256791682138,0,1079,0,457,1176,0,2712,622,0.0783727373572,1412,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,211,4879,open,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,3109,True,12,11,327,1,8,114,4,11,0.960199004975,82,96,1.17073170732,0.5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0489795918367,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0038824181919,0.000554631170272,0.000554631170272,1.0,0.5,0.0078125,0.303571428571,0.377930925742,0.0,0.0115646258503,0.0931972789116,0.377930925742,0.428571428571,1.0,11,13326,3109,17995,168,0.0,1,286,-118,455,0.112274744423,2,17,180,199,0,-15,0,0.0106125692606,0,1079,0,457,1176,0,2712,622,0.0783727373572,1412,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,211,4879,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,True,56,40,327,1,16,114,15,11,0.759656652361,409,216,0.528117359413,0.589285714286,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.0136054421769,DM_FP_NUMBER_CTOR,20,3,4,0.0038824181919,0.00221852468109,0.00221852468109,1.0,0.85,0.0085,0.714285714286,0.336177430726,0.7,0.0571428571429,0.0244897959184,0.336177430726,0.428571428571,1.0,19,13326,3109,17995,168,0.0,1,286,-118,455,0.112274744423,12,26,639,677,0,-14,0,0.103655214461,0,1079,0,457,1176,0,2712,622,0.0783727373572,1412,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,211,4879,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,True,56,40,327,1,16,114,15,11,0.748211731044,409,216,0.528117359413,0.446428571429,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.0136054421769,DM_FP_NUMBER_CTOR,20,3,4,0.0038824181919,0.00221852468109,0.00221852468109,1.0,0.85,0.0085,0.714285714286,0.336177430726,0.7,0.0571428571429,0.0244897959184,0.336177430726,0.428571428571,1.0,19,13326,3109,17995,168,0.0,1,286,-118,455,0.112274744423,12,26,639,677,0,-14,0,0.103655214461,0,1079,0,457,1176,0,2712,622,0.0783727373572,1412,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,211,4879,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,True,56,40,327,1,16,114,15,11,0.721030042918,409,216,0.528117359413,0.107142857143,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.0360544217687,DM_NUMBER_CTOR,18,2,4,0.0038824181919,0.00221852468109,0.00221852468109,1.0,0.905660377358,0.00569597721609,0.714285714286,0.336177430726,0.811320754717,0.0571428571429,0.0244897959184,0.336177430726,0.428571428571,1.0,19,13326,3109,17995,168,0.0,1,286,-118,455,0.112274744423,12,26,639,677,0,-14,0,0.103655214461,0,1079,0,457,1176,0,2712,622,0.0783727373572,1412,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,211,4879,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3109,True,56,40,327,1,16,114,15,11,0.732474964235,409,216,0.528117359413,0.25,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.0360544217687,DM_NUMBER_CTOR,18,2,4,0.0038824181919,0.00221852468109,0.00221852468109,1.0,0.905660377358,0.00569597721609,0.714285714286,0.336177430726,0.811320754717,0.0571428571429,0.0244897959184,0.336177430726,0.428571428571,1.0,19,13326,3109,17995,168,0.0,1,286,-118,455,0.112274744423,12,26,639,677,0,-14,0,0.103655214461,0,1079,0,457,1176,0,2712,622,0.0783727373572,1412,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,211,4879,close,close
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/AuthenticatorBase.java,3109,True,134,32,1293,3,0,123,44,23,0.499470899471,461,334,0.724511930586,1.0,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,4,STYLE,0.0489795918367,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00721020521353,0.00221852468109,0.000554631170272,1.0,0.5,0.0078125,0.303571428571,0.377930925742,0.0,0.0115646258503,0.0931972789116,0.377930925742,-0.538461538462,-0.5,10,2969,470,7638,49,0.212564102564,2,28,21,79,0.0876965458058,197,169,688,1054,9,28,10,0.195432514811,19,2136,0,887,2100,1,5123,1249,0.114224369975,227,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4895,17995,5,4673,close,close
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/DigestAuthenticator.java,3109,True,0,20,1293,4,0,123,1,23,0.76304023845,391,159,0.406649616368,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,3,STYLE,0.0489795918367,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.00721020521353,0.00166389351082,0.000554631170272,-1.0,0.5,0.0078125,0.303571428571,0.377930925742,0.0,0.0115646258503,0.0931972789116,0.377930925742,-0.538461538462,-1.0,24,7127,1278,11796,49,0.0,2,28,21,79,0.0876965458058,412,208,379,999,0,204,0,0.154859137447,0,2136,0,887,2100,0,5123,1249,0.114224369975,204,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4872,17995,5,4673,open,open
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/DigestAuthenticator.java,3109,True,0,20,1293,4,0,123,1,23,0.986587183308,391,159,0.406649616368,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,3,MT_CORRECTNESS,0.00408163265306,VO_VOLATILE_INCREMENT,14,2,1,0.00721020521353,0.00166389351082,0.000554631170272,-1.0,0.0,0.0,0.280373831776,0.275845217156,-1.0,0.00272108843537,0.0190476190476,0.275845217156,-0.538461538462,-1.0,39,13326,3109,17995,49,0.0,2,28,21,79,0.0876965458058,412,208,379,999,0,204,0,0.154859137447,0,2136,0,887,2100,0,5123,1249,0.114224369975,204,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4872,17995,5,4673,open,open
