F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,0,True,24,19,695,1,12,115,5,21,0.699164345404,145,181,1.24827586207,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,I18N,0.0346666666667,DM_DEFAULT_ENCODING,19,1,1,0.00328048113723,0.00109349371241,0.000546746856206,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.002,0.0106666666667,0.0584959093235,-1.0,-1.0,12,12781,0,17995,1494,0.0957363503136,489,221,1273,2204,0.0842845219462,332,20,16,368,20,312,332,0.0957363503136,368,1494,16,221,489,312,2204,1273,0.0842845219462,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,388,5775,open,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,0,True,3,19,695,1,6,115,1,21,1.4930362117,145,181,1.24827586207,0.833333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,BAD_PRACTICE,0.0186666666667,NM_CONFUSING,19,3,0,0.00328048113723,0.00109349371241,0.000273373428103,-0.5,0.178571428571,0.0044449598021,0.260073260073,0.495061442194,-0.642857142857,0.0133333333333,0.034,0.495061442194,-1.0,-1.0,12,12781,0,17995,1494,0.0957363503136,489,221,1273,2204,0.0842845219462,332,20,16,368,20,312,332,0.0957363503136,368,1494,16,221,489,312,2204,1273,0.0842845219462,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,388,5775,open,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/ValidatorTask.java,0,True,32,3,695,1,0,115,6,21,0.882352941176,54,39,0.722222222222,1.0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,STYLE,0.054,REC_CATCH_EXCEPTION,20,3,1,0.00328048113723,0.000546746856206,0.000546746856206,-1.0,0.185185185185,0.00486747201204,0.318359375,0.338486486508,-0.62962962963,0.0146666666667,0.0946666666667,0.338486486508,-1.0,-1.0,11,12781,0,17995,1494,0.0171398156834,489,221,1273,2204,0.0842845219462,5,5,73,83,5,0,5,0.0171398156834,83,1494,73,221,489,0,2204,1273,0.0842845219462,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,388,5775,open,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorCondition.java,0,True,9,31,382,1,0,134,2,11,0.772251308901,182,182,1.0,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,STYLE,0.054,REC_CATCH_EXCEPTION,17,2,1,0.00492072170585,0.000546746856206,0.000546746856206,1.0,0.185185185185,0.00486747201204,0.318359375,0.338486486508,-0.62962962963,0.0146666666667,0.0946666666667,0.338486486508,0.555555555556,1.0,9,12781,0,17995,313,0.0249167439447,1750,193,120,2256,0.032021859613,2,17,367,386,17,-15,2,0.0249167439447,386,313,367,193,1750,-15,2256,120,0.032021859613,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorEqualsCondition.java,0,True,9,21,382,1,0,134,2,11,0.901287553648,104,115,1.10576923077,1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,STYLE,0.054,REC_CATCH_EXCEPTION,17,2,1,0.00492072170585,0.000546746856206,0.000546746856206,1.0,0.185185185185,0.00486747201204,0.318359375,0.338486486508,-0.62962962963,0.0146666666667,0.0946666666667,0.338486486508,0.555555555556,1.0,9,12781,0,17995,313,0.0178710900659,1750,193,120,2256,0.032021859613,2,17,221,240,17,-15,2,0.0178710900659,240,313,221,193,1750,-15,2256,120,0.032021859613,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,0,True,28,5,382,1,0,134,8,11,0.973821989529,91,76,0.835164835165,1.0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,STYLE,0.054,REC_CATCH_EXCEPTION,20,3,1,0.00492072170585,0.000546746856206,0.000546746856206,-1.0,0.185185185185,0.00486747201204,0.318359375,0.338486486508,-0.62962962963,0.0146666666667,0.0946666666667,0.338486486508,0.555555555556,-1.0,13,12781,0,17995,313,0.0256791682138,1750,193,120,2256,0.032021859613,15,29,0,44,29,-14,15,0.0256791682138,44,313,0,193,1750,-14,2256,120,0.032021859613,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,open,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,0,True,12,11,382,1,8,134,4,11,0.960199004975,82,96,1.17073170732,0.5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00492072170585,0.000546746856206,0.000546746856206,1.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,0.555555555556,1.0,11,12781,0,17995,313,0.0106125692606,1750,193,120,2256,0.032021859613,2,17,180,199,17,-15,2,0.0106125692606,199,313,180,193,1750,-15,2256,120,0.032021859613,693,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,0,True,56,40,382,1,16,134,15,11,0.759656652361,409,216,0.528117359413,0.589285714286,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,PERFORMANCE,0.0133333333333,DM_FP_NUMBER_CTOR,20,3,4,0.00492072170585,0.00218698742482,0.00218698742482,1.0,0.85,0.00910714285714,0.64375,0.288388690458,0.7,0.05,0.0193333333333,0.288388690458,0.555555555556,1.0,19,12781,0,17995,313,0.103655214461,1750,193,120,2256,0.032021859613,12,26,639,677,26,-14,12,0.103655214461,677,313,639,193,1750,-14,2256,120,0.032021859613,693,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,0,True,56,40,382,1,16,134,15,11,0.748211731044,409,216,0.528117359413,0.446428571429,32,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,PERFORMANCE,0.0133333333333,DM_FP_NUMBER_CTOR,20,3,4,0.00492072170585,0.00218698742482,0.00218698742482,1.0,0.85,0.00910714285714,0.64375,0.288388690458,0.7,0.05,0.0193333333333,0.288388690458,0.555555555556,1.0,19,12781,0,17995,313,0.103655214461,1750,193,120,2256,0.032021859613,12,26,639,677,26,-14,12,0.103655214461,677,313,639,193,1750,-14,2256,120,0.032021859613,693,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,0,True,56,40,382,1,16,134,15,11,0.721030042918,409,216,0.528117359413,0.107142857143,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,PERFORMANCE,0.0353333333333,DM_NUMBER_CTOR,18,2,4,0.00492072170585,0.00218698742482,0.00218698742482,1.0,0.88679245283,0.00717082845954,0.64375,0.288388690458,0.77358490566,0.05,0.0193333333333,0.288388690458,0.555555555556,1.0,19,12781,0,17995,313,0.103655214461,1750,193,120,2256,0.032021859613,12,26,639,677,26,-14,12,0.103655214461,677,313,639,193,1750,-14,2256,120,0.032021859613,693,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,0,True,56,40,382,1,16,134,15,11,0.732474964235,409,216,0.528117359413,0.25,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,PERFORMANCE,0.0353333333333,DM_NUMBER_CTOR,18,2,4,0.00492072170585,0.00218698742482,0.00218698742482,1.0,0.88679245283,0.00717082845954,0.64375,0.288388690458,0.77358490566,0.05,0.0193333333333,0.288388690458,0.555555555556,1.0,19,12781,0,17995,313,0.103655214461,1750,193,120,2256,0.032021859613,12,26,639,677,26,-14,12,0.103655214461,677,313,639,193,1750,-14,2256,120,0.032021859613,693,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6080,17995,685,6072,close,close
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/AuthenticatorBase.java,0,True,134,31,1285,3,0,122,44,23,0.513691128149,445,322,0.723595505618,1.0,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,4,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00765445598688,0.00218698742482,0.000546746856206,1.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,-0.428571428571,-0.5,6,2424,0,7638,2568,0.194208829971,1429,779,1789,4776,0.11218052733,187,160,688,1035,160,27,187,0.194208829971,1035,2568,688,779,1429,27,4776,1789,0.11218052733,686,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6073,17995,41,5428,close,close
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/DigestAuthenticator.java,0,True,12,20,1285,4,16,122,2,23,0.0986937590711,402,163,0.405472636816,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,4,STYLE,0.0146666666667,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.00765445598688,0.00218698742482,0.000546746856206,1.0,0.181818181818,0.00479872034124,0.318359375,0.338486486508,-0.636363636364,0.0146666666667,0.0946666666667,0.338486486508,-0.428571428571,-0.5,37,12781,0,17995,2568,0.163009618365,1429,779,1789,4776,0.11218052733,412,208,379,999,208,204,412,0.163009618365,999,2568,379,779,1429,204,4776,1789,0.11218052733,41,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5428,17995,41,5428,close,close
