F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-byte[],F16-int,F16-MimePartDataSource,F16-boolean,F16-Comparable<Date>,F16-GSSCredential,F16-String,F16-Method,F16-KeyManager[],F16-JspApplicationContext,F16-Void,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-URL,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-Comparator<Session>,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-org.apache.catalina.startup.FailedContext,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.lang.Throwable,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-getBytes,F1-longValue,F1-get,F1-append,F1-getConnection,F1-equals,F1-openNodeScope,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-password,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-GatherState<A>,F8-StatementEntry,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category
17995,org/apache/catalina/ant,org/apache/catalina/ant/AbstractCatalinaTask.java,3291,True,105,13,695,1,0,115,21,21,0.919871794872,164,94,0.573170731707,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,17,2,1,0.003861003861,0.00220628792057,0.000551571980143,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-1.0,-1.0,26,14641,3291,17995,0,0.0,0,0,0,0,0.0,251,22,3,276,0,229,0,0.117066513832,0,1226,0,212,740,0,2178,1014,0.0805447259306,2422,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5775,17995,1246,4599,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3291,True,24,19,695,1,12,115,5,21,0.7,145,182,1.25517241379,0.375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,I18N,0.0362369337979,DM_DEFAULT_ENCODING,19,1,1,0.003861003861,0.00110314396029,0.000551571980143,-1.0,0.230769230769,0.177514792899,0.230769230769,0.0,-0.538461538462,0.000696864111498,0.00766550522648,0.0,-1.0,-1.0,13,14641,3291,17995,0,0.0,0,0,0,0,0.0,8,7,321,336,0,1,0,0.047424126859,0,1226,0,212,740,0,2178,1014,0.0805447259306,1246,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4599,17995,1246,4599,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/BaseRedirectorHelperTask.java,3291,True,3,19,695,1,6,115,1,21,1.49861111111,145,182,1.25517241379,0.833333333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,BAD_PRACTICE,0.0202090592334,NM_CONFUSING,19,3,0,0.003861003861,0.00110314396029,0.000275785990072,-0.5,0.310344827586,0.00690422308312,0.307692307692,0.616315175973,-0.379310344828,0.011149825784,0.0466898954704,0.616315175973,-1.0,-1.0,13,14641,3291,17995,0,0.0,0,0,0,0,0.0,8,7,321,336,0,1,0,0.047424126859,0,1226,0,212,740,0,2178,1014,0.0805447259306,1246,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4599,17995,1246,4599,open
17995,org/apache/catalina/ant,org/apache/catalina/ant/ValidatorTask.java,3291,True,32,3,695,1,0,115,6,21,0.882352941176,54,39,0.722222222222,1.0,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,1,0.003861003861,0.000551571980143,0.000551571980143,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,-1.0,-1.0,11,14641,3291,17995,0,0.0,0,0,0,0,0.0,5,5,73,83,0,0,0,0.0171398156834,0,1226,0,212,740,0,2178,1014,0.0805447259306,2727,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6080,17995,1246,4599,open
4879,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorConditionBase.java,204,True,9,20,327,1,0,114,2,11,0.966850828729,89,82,0.921348314607,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,17,2,1,0.003861003861,0.000551571980143,0.000551571980143,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,0.428571428571,-1.0,0,1525,204,4879,0,0.0,0,0,0,0,0.0,161,0,0,161,0,161,0,0.378823529412,0,1843,0,319,764,0,2926,1524,0.0754362636148,1526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4879,17995,1246,4599,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorQueryTask.java,3291,True,28,5,327,1,0,114,8,11,0.973821989529,91,76,0.835164835165,1.0,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0564459930314,REC_CATCH_EXCEPTION,20,3,1,0.003861003861,0.000551571980143,0.000551571980143,-1.0,0.148148148148,0.00420667581161,0.238095238095,0.212761411423,-0.703703703704,0.012543554007,0.0696864111498,0.212761411423,0.428571428571,-1.0,14,14641,3291,17995,0,0.0,0,0,0,0,0.0,178,9,182,369,0,169,0,0.0399146459637,0,1843,0,319,764,0,2926,1524,0.0754362636148,1253,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4606,17995,1246,4599,open
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorSetTask.java,3291,True,12,11,327,1,8,114,4,11,0.960199004975,82,96,1.17073170732,0.5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,STYLE,0.0501742160279,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.003861003861,0.000551571980143,0.000551571980143,1.0,0.472222222222,0.00830761316872,0.238095238095,0.212761411423,-0.0555555555556,0.012543554007,0.0696864111498,0.212761411423,0.428571428571,1.0,12,14641,3291,17995,0,0.0,0,0,0,0,0.0,190,7,7,204,0,183,0,0.012851134455,0,1843,0,319,764,0,2926,1524,0.0754362636148,1246,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4599,17995,1246,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3291,True,56,40,327,1,16,114,15,11,0.759656652361,409,216,0.528117359413,0.589285714286,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.01393728223,DM_FP_NUMBER_CTOR,20,3,4,0.003861003861,0.00220628792057,0.00220628792057,1.0,0.85,0.00796875,0.623595505618,0.342618198932,0.7,0.0599303135889,0.0209059233449,0.342618198932,0.428571428571,1.0,20,14641,3291,17995,0,0.0,0,0,0,0,0.0,641,34,1,676,0,607,0,0.067174589857,0,1843,0,319,764,0,2926,1524,0.0754362636148,1253,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4606,17995,1246,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3291,True,56,40,327,1,16,114,15,11,0.748211731044,409,216,0.528117359413,0.446428571429,32,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.01393728223,DM_FP_NUMBER_CTOR,20,3,4,0.003861003861,0.00220628792057,0.00220628792057,1.0,0.85,0.00796875,0.623595505618,0.342618198932,0.7,0.0599303135889,0.0209059233449,0.342618198932,0.428571428571,1.0,20,14641,3291,17995,0,0.0,0,0,0,0,0.0,641,34,1,676,0,607,0,0.067174589857,0,1843,0,319,764,0,2926,1524,0.0754362636148,1253,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4606,17995,1246,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3291,True,56,40,327,1,16,114,15,11,0.721030042918,409,216,0.528117359413,0.107142857143,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.0376306620209,DM_NUMBER_CTOR,18,2,4,0.003861003861,0.00220628792057,0.00220628792057,1.0,0.907407407407,0.00525120027435,0.623595505618,0.342618198932,0.814814814815,0.0599303135889,0.0209059233449,0.342618198932,0.428571428571,1.0,20,14641,3291,17995,0,0.0,0,0,0,0,0.0,641,34,1,676,0,607,0,0.067174589857,0,1843,0,319,764,0,2926,1524,0.0754362636148,1253,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4606,17995,1246,4599,close
17995,org/apache/catalina/ant/jmx,org/apache/catalina/ant/jmx/JMXAccessorTask.java,3291,True,56,40,327,1,16,114,15,11,0.732474964235,409,216,0.528117359413,0.25,32,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,PERFORMANCE,0.0376306620209,DM_NUMBER_CTOR,18,2,4,0.003861003861,0.00220628792057,0.00220628792057,1.0,0.907407407407,0.00525120027435,0.623595505618,0.342618198932,0.814814814815,0.0599303135889,0.0209059233449,0.342618198932,0.428571428571,1.0,20,14641,3291,17995,0,0.0,0,0,0,0,0.0,641,34,1,676,0,607,0,0.067174589857,0,1843,0,319,764,0,2926,1524,0.0754362636148,1253,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4606,17995,1246,4599,close
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/AuthenticatorBase.java,3291,True,43,33,1314,3,12,137,13,23,0.725048923679,503,374,0.743538767396,0.53488372093,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,4,STYLE,0.0501742160279,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.00937672366244,0.00220628792057,0.000551571980143,-1.0,0.472222222222,0.00830761316872,0.238095238095,0.212761411423,-0.0555555555556,0.012543554007,0.0696864111498,0.212761411423,-1.0,-1.0,66,14641,3291,17995,103,0.276741135652,3,128,-25,234,0.092964502008,919,155,62,1136,17,764,56,0.176614760762,73,3007,0,1147,1674,39,5828,1860,0.142475762581,49,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3402,17995,46,3399,open
17995,org/apache/catalina/authenticator,org/apache/catalina/authenticator/DigestAuthenticator.java,3291,True,0,20,1314,4,0,137,1,23,0.752721617418,377,146,0.387267904509,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,STYLE,0.0501742160279,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.00937672366244,0.000551571980143,0.000551571980143,-1.0,0.472222222222,0.00830761316872,0.238095238095,0.212761411423,-0.0555555555556,0.012543554007,0.0696864111498,0.212761411423,-1.0,-1.0,30,8442,1460,11796,103,0.143344581927,3,128,-25,234,0.092964502008,418,216,379,1013,8,202,6,0.153357238901,14,3007,0,1147,1674,-2,5828,1860,0.142475762581,49,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3402,17995,46,3399,open
14888,org/apache/catalina/authenticator,org/apache/catalina/authenticator/FormAuthenticator.java,1972,True,18,12,1314,1,8,137,5,23,0.721139430285,417,162,0.388489208633,0.777777777778,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,STYLE,0.0501742160279,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.00937672366244,0.000551571980143,0.000551571980143,-1.0,0.472222222222,0.00830761316872,0.238095238095,0.212761411423,-0.0555555555556,0.012543554007,0.0696864111498,0.212761411423,-1.0,-1.0,14,6015,961,9369,103,0.0515663311395,3,128,-25,234,0.092964502008,226,100,456,782,6,126,13,0.153944607963,20,3007,1,1147,1674,7,5828,1860,0.142475762581,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3402,17995,46,3399,open
